Gene	Clade_0	Clade_1	Clade_2	Clade_3	Clade	Ecotype	Allele	File	HV
GWHPACEF063003	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_86_R_39	Int11890_361_504_R_81_86_R_39_54_L_23	Int11890_361_504_R_81_86_R_39_54_L_23	GWHPACEF	1	RAxML_tree_pbNB-ARC/Clade_Refinement_3/Int11890_361_504_R_81_86_R_39_54_L_23.afa	0
W05_GLYSO_16G043653_1_P	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_86_R_39	Int11890_361_504_R_81_86_R_39_54_L_23	Int11890_361_504_R_81_86_R_39_54_L_23	W05	1	RAxML_tree_pbNB-ARC/Clade_Refinement_3/Int11890_361_504_R_81_86_R_39_54_L_23.afa	0
GWHPACEM066214	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_86_R_39	Int11890_361_504_R_81_86_R_39_54_L_23	Int11890_361_504_R_81_86_R_39_54_L_23	GWHPACEM	1	RAxML_tree_pbNB-ARC/Clade_Refinement_3/Int11890_361_504_R_81_86_R_39_54_L_23.afa	0
GLYMA_16G136200_1	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_86_R_39	Int11890_361_504_R_81_86_R_39_54_L_23	Int11890_361_504_R_81_86_R_39_54_L_23	W82	1	RAxML_tree_pbNB-ARC/Clade_Refinement_3/Int11890_361_504_R_81_86_R_39_54_L_23.afa	0
GLYMA_ZH13_16G120400_1_P	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_117_R_5	Int11890_361_504_R_81_117_R_5	Int11890_361_504_R_81_117_R_5	ZH13	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_117_R_5.afa	0
GWHPACDY068214	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_117_R_5	Int11890_361_504_R_81_117_R_5	Int11890_361_504_R_81_117_R_5	GWHPACDY	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_117_R_5.afa	0
GWHPACEJ088031	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_117_R_5	Int11890_361_504_R_81_117_R_5	Int11890_361_504_R_81_117_R_5	GWHPACEJ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_117_R_5.afa	0
GWHPACEF062998	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_117_R_5	Int11890_361_504_R_81_117_R_5	Int11890_361_504_R_81_117_R_5	GWHPACEF	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_117_R_5.afa	0
GLYMA_16G135500_1	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_117_R_5	Int11890_361_504_R_81_117_R_5	Int11890_361_504_R_81_117_R_5	W82	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_117_R_5.afa	0
GLYMA_16G136000_1	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_86_R_39	Int11890_361_504_R_81_86_R_39_54_L_23	Int11890_361_504_R_81_86_R_39_54_L_23	W82	1	RAxML_tree_pbNB-ARC/Clade_Refinement_3/Int11890_361_504_R_81_86_R_39_54_L_23.afa	0
W05_GLYSO_16G043652_1_P	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_86_R_39	Int11890_361_504_R_81_86_R_39_54_L_23	Int11890_361_504_R_81_86_R_39_54_L_23	W05	1	RAxML_tree_pbNB-ARC/Clade_Refinement_3/Int11890_361_504_R_81_86_R_39_54_L_23.afa	0
GLYMA_ZH13_16G120800_1_P	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_86_R_39	Int11890_361_504_R_81_86_R_39_54_L_23	Int11890_361_504_R_81_86_R_39_54_L_23	ZH13	1	RAxML_tree_pbNB-ARC/Clade_Refinement_3/Int11890_361_504_R_81_86_R_39_54_L_23.afa	0
GWHPACEV060486	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_110_R_7	Int11890_361_504_R_81_110_R_7	Int11890_361_504_R_81_110_R_7	GWHPACEV	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_110_R_7.afa	0
GWHPACEI068693	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_110_R_7	Int11890_361_504_R_81_110_R_7	Int11890_361_504_R_81_110_R_7	GWHPACEI	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_110_R_7.afa	0
GLYMA_16G135200_1	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_110_R_7	Int11890_361_504_R_81_110_R_7	Int11890_361_504_R_81_110_R_7	W82	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_110_R_7.afa	0
GLYMA_ZH13_16G120300_1_P	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_110_R_7	Int11890_361_504_R_81_110_R_7	Int11890_361_504_R_81_110_R_7	ZH13	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_110_R_7.afa	0
GWHPACET067191	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_110_R_7	Int11890_361_504_R_81_110_R_7	Int11890_361_504_R_81_110_R_7	GWHPACET	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_110_R_7.afa	0
GWHPACEQ062090	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_110_R_7	Int11890_361_504_R_81_110_R_7	Int11890_361_504_R_81_110_R_7	GWHPACEQ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_110_R_7.afa	0
GWHPACEM066204	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_110_R_7	Int11890_361_504_R_81_110_R_7	Int11890_361_504_R_81_110_R_7	GWHPACEM	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_110_R_7.afa	0
GWHPACEU066775	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	GWHPACEU	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_93_R_17.afa	0
GLYMA_ZH13_16G121700_1_P	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	ZH13	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_93_R_17.afa	0
GWHPACEW066272	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	GWHPACEW	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_93_R_17.afa	0
GWHPACES066594	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	GWHPACES	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_93_R_17.afa	0
GWHPACEB060484	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	GWHPACEB	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_93_R_17.afa	0
GWHPACEM066223	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	GWHPACEM	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_93_R_17.afa	0
GWHPACEC062307	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	GWHPACEC	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_93_R_17.afa	0
W05_GLYSO_16G043662_1_P	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	W05	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_93_R_17.afa	0
GWHPACET067211	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	GWHPACET	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_93_R_17.afa	0
GWHPACEO067120	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	GWHPACEO	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_93_R_17.afa	0
GLYMA_16G137300_1	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	W82	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_93_R_17.afa	0
GWHPACEH066508	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	GWHPACEH	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_93_R_17.afa	0
GWHPACEQ062104	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	GWHPACEQ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_93_R_17.afa	0
GWHPACEJ068351	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	GWHPACEJ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_93_R_17.afa	0
GWHPACDY068228	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	GWHPACDY	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_93_R_17.afa	0
GWHPACDZ065187	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	GWHPACDZ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_93_R_17.afa	0
GWHPACEA066699	Int11890_361	Int11890_361_504_R_81	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	Int11890_361_504_R_81_93_R_17	GWHPACEA	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_504_R_81_93_R_17.afa	0
GWHPACDY078987	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	GWHPACDY	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_L_13.afa	0
GWHPACEI079569	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	GWHPACEI	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_L_13.afa	0
GWHPACER070884	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	GWHPACER	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_L_13.afa	0
GLYMA_19G055000_1	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	W82	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_L_13.afa	0
GWHPACEM076717	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	GWHPACEM	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_L_13.afa	0
GLYMA_ZH13_19G049700_1_P	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	ZH13	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_L_13.afa	0
GWHPACEW076823	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	GWHPACEW	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_L_13.afa	0
GWHPACEP072447	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	GWHPACEP	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_L_13.afa	0
GWHPACEE076630	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	GWHPACEE	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_L_13.afa	0
W05_GLYSO_19G050600_1_P	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	W05	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_L_13.afa	0
GWHPACEF072978	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	GWHPACEF	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_L_13.afa	0
GWHPACEO077706	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	GWHPACEO	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_L_13.afa	0
GWHPACEA077088	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	Int11890_361_455_R_50_60_L_13	GWHPACEA	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_L_13.afa	0
GWHPACEG076070	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	GWHPACEG	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_R_24.afa	0
GWHPACEH076947	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	GWHPACEH	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_R_24.afa	0
GWHPACEN075972	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	GWHPACEN	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_R_24.afa	0
GWHPACEB070056	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	GWHPACEB	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_R_24.afa	0
GLYMA_19G054700_1	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	W82	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_61_R_13.afa	0
GWHPACDZ075278	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	GWHPACDZ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_61_R_13.afa	0
GWHPACES076997	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	GWHPACES	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_61_R_13.afa	0
GWHPACEC072064	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	GWHPACEC	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_61_R_13.afa	0
GWHPACEU077387	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	GWHPACEU	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_61_R_13.afa	0
GWHPACEL073072	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	GWHPACEL	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_61_R_13.afa	0
GWHPACET077786	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	GWHPACET	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_61_R_13.afa	0
GWHPACED073385	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	GWHPACED	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_61_R_13.afa	0
GWHPACEQ071796	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	GWHPACEQ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_61_R_13.afa	0
GLYMA_19G054700_11	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	W82	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_61_R_13.afa	0
GLYMA_ZH13_19G049500_1_P	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	ZH13	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_61_R_13.afa	0
GWHPACEG076063	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	GWHPACEG	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_61_R_13.afa	0
GWHPACEH076938	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	Int11890_361_455_R_50_61_R_13	GWHPACEH	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_61_R_13.afa	0
GWHPACEM076714	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	GWHPACEM	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_R_24.afa	0
GWHPACEE076628	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	GWHPACEE	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_R_24.afa	0
GWHPACEX072005	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	GWHPACEX	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_R_24.afa	0
GWHPACEF072976	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	GWHPACEF	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_R_24.afa	0
GWHPACEW076821	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	GWHPACEW	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_R_24.afa	0
GWHPACEP072445	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	GWHPACEP	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_R_24.afa	0
GWHPACEL073076	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	GWHPACEL	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_R_24.afa	0
GWHPACEI079565	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	GWHPACEI	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_R_24.afa	0
GWHPACED073390	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	GWHPACED	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_R_24.afa	0
GLYMA_19G054900_1	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	W82	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_R_24.afa	0
GWHPACEQ071803	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	GWHPACEQ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_R_24.afa	0
W05_GLYSO_19G050599_1_P	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	W05	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_R_24.afa	0
GLYMA_ZH13_19G049600_1_P	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	ZH13	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_R_24.afa	0
GWHPACDY078984	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	GWHPACDY	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_R_24.afa	0
GWHPACEV070182	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	GWHPACEV	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_R_24.afa	0
GWHPACEJ078935	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	GWHPACEJ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_R_24.afa	0
GWHPACEA077086	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	GWHPACEA	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_R_24.afa	0
GWHPACEB070054	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	GWHPACEB	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_R_24.afa	0
GWHPACEH076942	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	GWHPACEH	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_R_24.afa	0
GWHPACEN075969	Int11890_361	Int11890_361_455_R_50	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	Int11890_361_455_R_50_60_R_24	GWHPACEN	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int11890_361_455_R_50_60_R_24.afa	0
GLYMA_ZH13_16G142300_1_P	Int12253_29	Int12253_29_19_R_1	NA	NA	Int12253_29_19_R_1	ZH13	1	NA	0
GWHPACEC062606	Int12253_29	Int12253_29_49_R_1	NA	NA	Int12253_29_49_R_1	GWHPACEC	1	NA	0
GWHPACEF063332	Int12253_29	Int12253_29_38_L_16	Int12253_29_38_L_16_28_L_14	Int12253_29_38_L_16_28_L_14_19_R_8	Int12253_29_38_L_16_28_L_14_19_R_8	GWHPACEF	1	RAxML_tree_pbNB-ARC/Clade_Refinement_3/Int12253_29_38_L_16_28_L_14_19_R_8.afa	0
GWHPACEF063332	Int12253_29	Int12253_29_38_L_16	Int12253_29_38_L_16_28_L_14	Int12253_29_38_L_16_28_L_14_19_R_8	Int12253_29_38_L_16_28_L_14_19_R_8	GWHPACEF	1	RAxML_tree_pbNB-ARC/Clade_Refinement_3/Int12253_29_38_L_16_28_L_14_19_R_8.afa	0
GWHPACEG066223	Int12253_29	Int12253_29_38_L_16	Int12253_29_38_L_16_28_L_14	Int12253_29_38_L_16_28_L_14_19_R_8	Int12253_29_38_L_16_28_L_14_19_R_8	GWHPACEG	1	RAxML_tree_pbNB-ARC/Clade_Refinement_3/Int12253_29_38_L_16_28_L_14_19_R_8.afa	0
GWHPACEG066223	Int12253_29	Int12253_29_38_L_16	Int12253_29_38_L_16_28_L_14	Int12253_29_38_L_16_28_L_14_19_R_8	Int12253_29_38_L_16_28_L_14_19_R_8	GWHPACEG	1	RAxML_tree_pbNB-ARC/Clade_Refinement_3/Int12253_29_38_L_16_28_L_14_19_R_8.afa	0
