Gene	Clade_0	Clade_1	Clade_2	Clade_3	Clade	Ecotype	Allele	File	HV
ZM00029AB234820_P001	Int6085_245	Int6085_245_260_L_22	Int6085_245_260_L_22	NA	Int6085_245_260_L_22	ki3	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_260_L_22.afa	0
ZM00021AB227120_P001	Int6085_245	Int6085_245_315_R_24	Int6085_245_315_R_24	NA	Int6085_245_315_R_24	cml103	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_315_R_24.afa	0
ZM00026AB226780_P001	Int6085_245	Int6085_245_315_R_24	Int6085_245_315_R_24	NA	Int6085_245_315_R_24	cml333	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_315_R_24.afa	0
ZM00024AB227530_P001	Int6085_245	Int6085_245_315_R_24	Int6085_245_315_R_24	NA	Int6085_245_315_R_24	cml277	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_315_R_24.afa	0
ZM00031AB233390_P001	Int6085_245	Int6085_245_315_R_24	Int6085_245_315_R_24	NA	Int6085_245_315_R_24	ky21	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_315_R_24.afa	0
ZM00042AB233650_P001	Int6085_245	Int6085_245_315_R_24	Int6085_245_315_R_24	NA	Int6085_245_315_R_24	tzi8	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_315_R_24.afa	0
ZM00039AB229040_P001	Int6085_245	Int6085_245_315_R_24	Int6085_245_315_R_24	NA	Int6085_245_315_R_24	oh43	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_315_R_24.afa	0
ZM00034AB238090_P001	Int6085_245	Int6085_245_315_R_24	Int6085_245_315_R_24	NA	Int6085_245_315_R_24	mo18w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_315_R_24.afa	0
ZM00030AB225660_P001	Int6085_245	Int6085_245_315_R_24	Int6085_245_315_R_24	NA	Int6085_245_315_R_24	ki11	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_315_R_24.afa	0
ZM00025AB232870_P001	Int6085_245	Int6085_245_315_R_24	Int6085_245_315_R_24	NA	Int6085_245_315_R_24	cml322	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_315_R_24.afa	0
ZM00001EB224270_P001	Int6085_245	Int6085_245_315_R_24	Int6085_245_315_R_24	NA	Int6085_245_315_R_24	b73	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_315_R_24.afa	0
ZM00035AB231500_P001	Int6085_245	Int6085_245_315_R_24	Int6085_245_315_R_24	NA	Int6085_245_315_R_24	ms71	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_315_R_24.afa	0
ZM00041AB233330_P001	Int6085_245	Int6085_245_315_R_24	Int6085_245_315_R_24	NA	Int6085_245_315_R_24	tx303	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_315_R_24.afa	0
ZM00034AB238040_P001	Int6085_245	Int6085_245_315_R_24	Int6085_245_315_R_24	NA	Int6085_245_315_R_24	mo18w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_315_R_24.afa	0
ZM00033AB237010_P001	Int6085_245	Int6085_245_315_R_24	Int6085_245_315_R_24	NA	Int6085_245_315_R_24	m162w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_315_R_24.afa	0
ZM00036AB229730_P001	Int6085_245	Int6085_245_315_R_24	Int6085_245_315_R_24	NA	Int6085_245_315_R_24	nc350	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_315_R_24.afa	0
ZM00037AB226440_P001	Int6085_245	Int6085_245_315_R_24	Int6085_245_315_R_24	NA	Int6085_245_315_R_24	nc358	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_315_R_24.afa	0
ZM00022AB227620_P001	Int6085_245	Int6085_245_315_R_24	Int6085_245_315_R_24	NA	Int6085_245_315_R_24	cml228	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_315_R_24.afa	0
ZM00027AB228350_P001	Int6085_245	Int6085_245_315_R_24	Int6085_245_315_R_24	NA	Int6085_245_315_R_24	hp301	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_315_R_24.afa	0
ZM00038AB228410_P001	Int6085_245	Int6085_245_315_R_24	Int6085_245_315_R_24	NA	Int6085_245_315_R_24	oh7b	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_315_R_24.afa	0
ZM00040AB239030_P001	Int6085_245	Int6085_245_315_R_24	Int6085_245_315_R_24	NA	Int6085_245_315_R_24	p39	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_315_R_24.afa	0
ZM00028AB230540_P001	Int6085_245	Int6085_245_315_R_24	Int6085_245_315_R_24	NA	Int6085_245_315_R_24	il14h	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_315_R_24.afa	0
ZM00020AB227070_P001	Int6085_245	Int6085_245_315_R_24	Int6085_245_315_R_24	NA	Int6085_245_315_R_24	cml69	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_315_R_24.afa	0
ZM00032AB231710_P001	Int6085_245	Int6085_245_315_R_24	Int6085_245_315_R_24	NA	Int6085_245_315_R_24	m37w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_315_R_24.afa	0
ZM00019AB213960_P001	Int6085_245	Int6085_245_315_R_24	Int6085_245_315_R_24	NA	Int6085_245_315_R_24	cml52	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_315_R_24.afa	0
ZM00018AB313010_P001	Int6085_245	Int6085_245_449_R_18	Int6085_245_449_R_18	NA	Int6085_245_449_R_18	b97	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_449_R_18.afa	0
ZM00042AB312280_P001	Int6085_245	Int6085_245_449_R_18	Int6085_245_449_R_18	NA	Int6085_245_449_R_18	tzi8	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_449_R_18.afa	0
ZM00037AB303210_P001	Int6085_245	Int6085_245_449_R_18	Int6085_245_449_R_18	NA	Int6085_245_449_R_18	nc358	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_449_R_18.afa	0
ZM00032AB311530_P001	Int6085_245	Int6085_245_449_R_18	Int6085_245_449_R_18	NA	Int6085_245_449_R_18	m37w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_449_R_18.afa	0
ZM00041AB310510_P001	Int6085_245	Int6085_245_449_R_18	Int6085_245_449_R_18	NA	Int6085_245_449_R_18	tx303	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_449_R_18.afa	0
ZM00031AB310500_P001	Int6085_245	Int6085_245_449_R_18	Int6085_245_449_R_18	NA	Int6085_245_449_R_18	ky21	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_449_R_18.afa	0
ZM00040AB317930_P001	Int6085_245	Int6085_245_449_R_18	Int6085_245_449_R_18	NA	Int6085_245_449_R_18	p39	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_449_R_18.afa	0
ZM00019AB286660_P001	Int6085_245	Int6085_245_449_R_18	Int6085_245_449_R_18	NA	Int6085_245_449_R_18	cml52	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_449_R_18.afa	0
ZM00025AB309900_P001	Int6085_245	Int6085_245_449_R_18	Int6085_245_449_R_18	NA	Int6085_245_449_R_18	cml322	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_449_R_18.afa	0
ZM00033AB316630_P001	Int6085_245	Int6085_245_449_R_18	Int6085_245_449_R_18	NA	Int6085_245_449_R_18	m162w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_449_R_18.afa	0
ZM00022AB304010_P001	Int6085_245	Int6085_245_449_R_18	Int6085_245_449_R_18	NA	Int6085_245_449_R_18	cml228	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_449_R_18.afa	0
ZM00038AB305590_P001	Int6085_245	Int6085_245_449_R_18	Int6085_245_449_R_18	NA	Int6085_245_449_R_18	oh7b	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_449_R_18.afa	0
ZM00039AB304850_P001	Int6085_245	Int6085_245_449_R_18	Int6085_245_449_R_18	NA	Int6085_245_449_R_18	oh43	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_449_R_18.afa	0
ZM00023AB307350_P001	Int6085_245	Int6085_245_449_R_18	Int6085_245_449_R_18	NA	Int6085_245_449_R_18	cml247	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_449_R_18.afa	0
ZM00028AB306500_P001	Int6085_245	Int6085_245_449_R_18	Int6085_245_449_R_18	NA	Int6085_245_449_R_18	il14h	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_449_R_18.afa	0
ZM00021AB303460_P001	Int6085_245	Int6085_245_449_R_18	Int6085_245_449_R_18	NA	Int6085_245_449_R_18	cml103	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_449_R_18.afa	0
ZM00020AB302960_P001	Int6085_245	Int6085_245_449_R_18	Int6085_245_449_R_18	NA	Int6085_245_449_R_18	cml69	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_449_R_18.afa	0
ZM00036AB307960_P001	Int6085_245	Int6085_245_449_R_18	Int6085_245_449_R_18	NA	Int6085_245_449_R_18	nc350	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_449_R_18.afa	0
ZM00020AB303020_P001	Int6085_245	Int6085_245_413_R_16	Int6085_245_413_R_16	NA	Int6085_245_413_R_16	cml69	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_413_R_16.afa	0
ZM00031AB310580_P001	Int6085_245	Int6085_245_413_R_16	Int6085_245_413_R_16	NA	Int6085_245_413_R_16	ky21	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_413_R_16.afa	0
ZM00026AB307990_P001	Int6085_245	Int6085_245_413_R_16	Int6085_245_413_R_16	NA	Int6085_245_413_R_16	cml333	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_413_R_16.afa	0
ZM00020AB308840_P001	Int6085_245	Int6085_245_413_R_16	Int6085_245_413_R_16	NA	Int6085_245_413_R_16	cml69	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_413_R_16.afa	0
ZM00033AB322990_P001	Int6085_245	Int6085_245_413_R_16	Int6085_245_413_R_16	NA	Int6085_245_413_R_16	m162w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_413_R_16.afa	0
ZM00021AB309350_P001	Int6085_245	Int6085_245_413_R_16	Int6085_245_413_R_16	NA	Int6085_245_413_R_16	cml103	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_413_R_16.afa	0
ZM00039AB310800_P001	Int6085_245	Int6085_245_413_R_16	Int6085_245_413_R_16	NA	Int6085_245_413_R_16	oh43	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_413_R_16.afa	0
ZM00038AB311740_P001	Int6085_245	Int6085_245_413_R_16	Int6085_245_413_R_16	NA	Int6085_245_413_R_16	oh7b	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_413_R_16.afa	0
ZM00023AB313770_P001	Int6085_245	Int6085_245_413_R_16	Int6085_245_413_R_16	NA	Int6085_245_413_R_16	cml247	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_413_R_16.afa	0
ZM00001EB304920_P001	Int6085_245	Int6085_245_413_R_16	Int6085_245_413_R_16	NA	Int6085_245_413_R_16	b73	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_413_R_16.afa	0
ZM00042AB318870_P001	Int6085_245	Int6085_245_413_R_16	Int6085_245_413_R_16	NA	Int6085_245_413_R_16	tzi8	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_413_R_16.afa	0
ZM00027AB309670_P001	Int6085_245	Int6085_245_413_R_16	Int6085_245_413_R_16	NA	Int6085_245_413_R_16	hp301	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_413_R_16.afa	0
ZM00031AB316850_P001	Int6085_245	Int6085_245_413_R_16	Int6085_245_413_R_16	NA	Int6085_245_413_R_16	ky21	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_413_R_16.afa	0
ZM00035AB316300_P001	Int6085_245	Int6085_245_413_R_16	Int6085_245_413_R_16	NA	Int6085_245_413_R_16	ms71	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_413_R_16.afa	0
ZM00032AB317900_P001	Int6085_245	Int6085_245_413_R_16	Int6085_245_413_R_16	NA	Int6085_245_413_R_16	m37w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_413_R_16.afa	0
ZM00024AB310550_P001	Int6085_245	Int6085_245_413_R_16	Int6085_245_413_R_16	NA	Int6085_245_413_R_16	cml277	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_413_R_16.afa	0
ZM00024AB119880_P001	Int6085_245	Int6085_245_340_R_21	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	cml277	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_340_R_21_37_L_16.afa	0
ZM00036AB121090_P001	Int6085_245	Int6085_245_340_R_21	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	nc350	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_340_R_21_37_L_16.afa	0
ZM00022AB119460_P001	Int6085_245	Int6085_245_340_R_21	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	cml228	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_340_R_21_37_L_16.afa	0
ZM00034AB125230_P001	Int6085_245	Int6085_245_340_R_21	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	mo18w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_340_R_21_37_L_16.afa	0
ZM00001EB118040_P001	Int6085_245	Int6085_245_340_R_21	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	b73	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_340_R_21_37_L_16.afa	0
ZM00041AB121940_P001	Int6085_245	Int6085_245_340_R_21	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	tx303	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_340_R_21_37_L_16.afa	0
ZM00035AB121380_P001	Int6085_245	Int6085_245_340_R_21	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	ms71	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_340_R_21_37_L_16.afa	0
ZM00033AB124060_P001	Int6085_245	Int6085_245_340_R_21	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	m162w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_340_R_21_37_L_16.afa	0
ZM00039AB118820_P001	Int6085_245	Int6085_245_340_R_21	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	oh43	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_340_R_21_37_L_16.afa	0
ZM00031AB121980_P001	Int6085_245	Int6085_245_340_R_21	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	ky21	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_340_R_21_37_L_16.afa	0
ZM00030AB117980_P001	Int6085_245	Int6085_245_340_R_21	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	ki11	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_340_R_21_37_L_16.afa	0
ZM00029AB121300_P001	Int6085_245	Int6085_245_340_R_21	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	ki3	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_340_R_21_37_L_16.afa	0
ZM00018AB121300_P001	Int6085_245	Int6085_245_340_R_21	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	b97	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_340_R_21_37_L_16.afa	0
ZM00038AB120540_P001	Int6085_245	Int6085_245_340_R_21	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	oh7b	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_340_R_21_37_L_16.afa	0
ZM00020AB118690_P001	Int6085_245	Int6085_245_340_R_21	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	cml69	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_340_R_21_37_L_16.afa	0
ZM00037AB118030_P001	Int6085_245	Int6085_245_340_R_21	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	Int6085_245_340_R_21_37_L_16	nc358	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_340_R_21_37_L_16.afa	0
ZM00042AB121080_P001	Int6085_245	Int6085_245_340_R_21	Int6085_245_340_R_21_37_R_5	Int6085_245_340_R_21_37_R_5	Int6085_245_340_R_21_37_R_5	tzi8	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_340_R_21_37_R_5.afa	0
ZM00026AB118100_P001	Int6085_245	Int6085_245_340_R_21	Int6085_245_340_R_21_37_R_5	Int6085_245_340_R_21_37_R_5	Int6085_245_340_R_21_37_R_5	cml333	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_340_R_21_37_R_5.afa	0
ZM00021AB118420_P001	Int6085_245	Int6085_245_340_R_21	Int6085_245_340_R_21_37_R_5	Int6085_245_340_R_21_37_R_5	Int6085_245_340_R_21_37_R_5	cml103	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_340_R_21_37_R_5.afa	0
ZM00023AB121170_P001	Int6085_245	Int6085_245_340_R_21	Int6085_245_340_R_21_37_R_5	Int6085_245_340_R_21_37_R_5	Int6085_245_340_R_21_37_R_5	cml247	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_340_R_21_37_R_5.afa	0
ZM00040AB125640_P001	Int6085_245	Int6085_245_340_R_21	Int6085_245_340_R_21_37_R_5	Int6085_245_340_R_21_37_R_5	Int6085_245_340_R_21_37_R_5	p39	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_340_R_21_37_R_5.afa	0
ZM00020AB303040_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_R_11	Int6085_245_343_R_26_38_R_11	Int6085_245_343_R_26_38_R_11	cml69	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_R_11.afa	0
ZM00028AB306610_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_R_11	Int6085_245_343_R_26_38_R_11	Int6085_245_343_R_26_38_R_11	il14h	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_R_11.afa	0
ZM00034AB319640_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_R_11	Int6085_245_343_R_26_38_R_11	Int6085_245_343_R_26_38_R_11	mo18w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_R_11.afa	0
ZM00021AB303560_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_R_11	Int6085_245_343_R_26_38_R_11	Int6085_245_343_R_26_38_R_11	cml103	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_R_11.afa	0
ZM00022AB304120_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_R_11	Int6085_245_343_R_26_38_R_11	Int6085_245_343_R_26_38_R_11	cml228	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_R_11.afa	0
ZM00039AB304920_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_R_11	Int6085_245_343_R_26_38_R_11	Int6085_245_343_R_26_38_R_11	oh43	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_R_11.afa	0
ZM00040AB318060_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_R_11	Int6085_245_343_R_26_38_R_11	Int6085_245_343_R_26_38_R_11	p39	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_R_11.afa	0
ZM00038AB305730_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_R_11	Int6085_245_343_R_26_38_R_11	Int6085_245_343_R_26_38_R_11	oh7b	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_R_11.afa	0
ZM00031AB310670_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_R_11	Int6085_245_343_R_26_38_R_11	Int6085_245_343_R_26_38_R_11	ky21	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_R_11.afa	0
ZM00029AB313140_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_R_11	Int6085_245_343_R_26_38_R_11	Int6085_245_343_R_26_38_R_11	ki3	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_R_11.afa	0
ZM00025AB310010_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_R_11	Int6085_245_343_R_26_38_R_11	Int6085_245_343_R_26_38_R_11	cml322	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_R_11.afa	0
ZM00040AB318050_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	p39	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_L_15.afa	0
ZM00023AB307450_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	cml247	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_L_15.afa	0
ZM00034AB319630_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	mo18w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_L_15.afa	0
ZM00019AB286740_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	cml52	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_L_15.afa	0
ZM00026AB302070_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	cml333	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_L_15.afa	0
ZM00025AB310000_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	cml322	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_L_15.afa	0
ZM00027AB304010_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	hp301	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_L_15.afa	0
ZM00039AB304910_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	oh43	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_L_15.afa	0
ZM00042AB312420_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	tzi8	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_L_15.afa	0
ZM00038AB305720_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	oh7b	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_L_15.afa	0
ZM00036AB308120_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	nc350	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_L_15.afa	0
ZM00029AB313130_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	ki3	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_L_15.afa	0
ZM00033AB316710_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	m162w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_L_15.afa	0
ZM00035AB310230_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	ms71	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_L_15.afa	0
ZM00038AB305680_P001	Int6085_245	Int6085_245_343_R_26	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	Int6085_245_343_R_26_38_L_15	oh7b	1	RAxML_tree_pbNB-ARC/Clade_Refinement_2/Int6085_245_343_R_26_38_L_15.afa	0
ZM00032AB311590_P001	Int6085_245	Int6085_245_368_R_26	Int6085_245_368_R_26	NA	Int6085_245_368_R_26	m37w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_368_R_26.afa	0
ZM00031AB310570_P001	Int6085_245	Int6085_245_368_R_26	Int6085_245_368_R_26	NA	Int6085_245_368_R_26	ky21	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int6085_245_368_R_26.afa	0
