Clade parent node branch.length label bootstrap mrca_id N_OverlapEco
Int8132_118 135 139 0.10168651207454012 NA 100 GWHPACEF051072|GWHPACEO054386 4
Int8132_118 184 52 0.10771766116066933 GWHPACEM053885 NA NA 1
Int8132_118 185 54 0.10855425661279215 GLYMA_ZH13_13G166100_1_P NA NA 1
Int8132_118 146 147 0.11040837136632081 NA 100 GWHPACEI055934|GWHPACEJ055747 23
Int8132_118 186 55 0.11100273517752028 GWHPACEF050981 NA NA 1
Int8132_118 215 93 0.11388196355829434 GWHPACDZ042937 NA NA 1
Int8132_118 173 73 0.1180090231312523 W05_GLYSO_11G031118_1_P NA NA 1
Int8132_118 120 121 0.12023272576751343 NA 100 GWHPACEA054690|GWHPACED051481 3
Int8132_118 172 197 0.12206795984202673 NA 100 GWHPACEV049394|GLYMA_13G190300_1 2
Int8132_118 203 82 0.12408558108879215 GWHPACEI055900 NA NA 1
Int8132_118 171 198 0.12451791611938436 NA 73 GWHPACET054628|GWHPACEG053808 6
Int8132_118 200 201 0.12957432923842463 NA 100 GWHPACDZ042894|GWHPACEM053957 3
Int8132_118 207 87 0.1376313606516224 GWHPACDZ042928 NA NA 1
Int8132_118 230 111 0.13892295922128903 GWHPACER049624 NA NA 1
Int8132_118 169 48 0.139676642758973 GWHPACEM053992 NA NA 1
Int8132_118 170 47 0.1427041504953053 GWHPACEM053984 NA NA 1
Int8132_118 173 174 0.14664630220689887 NA 100 GWHPACET054566|GWHPACEV049337 20
Int8132_118 145 171 0.14733897203820423 NA 99 GWHPACET054566|GWHPACET054628 23
Int8132_118 122 3 0.17113104655403089 GWHPACEA054690 NA NA 1
Int8132_118 232 233 0.24320042567410993 NA 42 W05_GLYSO_11G031188_1_P|GWHPACEK048195 3
Int8132_118 200 78 0.2666918859632637 GWHPACEF051039 NA NA 1
Int8132_118 200 78 0.2666918859632637 GWHPACEF051039 NA NA 1
Int8132_118 200 78 0.2666918859632637 GWHPACEF051039 NA NA 1
Int8132_118 200 78 0.2666918859632637 GWHPACEF051039 NA NA 1
Int8132_118 169 170 0.2770516902862445 NA 100 GWHPACEA054685|GWHPACEM053984 2
Int8132_118 138 17 0.29457518888471507 GWHPACEP050576 NA NA 1
Int8275_250 362 103 0.010057439190918373 GWHPACEB057298 NA NA 1
Int8275_250 300 301 0.01010080518428226 NA 69 GWHPACET062924|GWHPACEW062020 7
Int8275_250 498 248 0.015920408431980667 GWHPACEA004181 NA NA 1
Int8275_250 406 152 0.016328179987470496 GWHPACDZ034109 NA NA 1
Int8275_250 406 152 0.016328179987470496 GWHPACDZ034109 NA NA 1
Int8275_250 406 152 0.016328179987470496 GWHPACDZ034109 NA NA 1
Int8275_250 406 152 0.016328179987470496 GWHPACDZ034109 NA NA 1
Int8275_250 329 330 0.016721502940323717 NA 84 GWHPACEN048709|GWHPACDY064757 29
Int8275_250 267 329 0.016829681194296047 NA 61 GWHPACEN048709|GWHPACEC033017 29
Int8275_250 298 41 0.019712319739039155 GWHPACER057179 NA NA 1
Int8275_250 298 41 0.019712319739039155 GWHPACER057179 NA NA 1
Int8275_250 298 41 0.019712319739039155 GWHPACER057179 NA NA 1
Int8275_250 298 41 0.019712319739039155 GWHPACER057179 NA NA 1
Int8275_250 302 47 0.020632892138681806 GWHPACEB056490 NA NA 1
Int8275_250 302 47 0.020632892138681806 GWHPACEB056490 NA NA 1
Int8275_250 302 47 0.020632892138681806 GWHPACEB056490 NA NA 1
Int8275_250 302 47 0.020632892138681806 GWHPACEB056490 NA NA 1
Int8275_250 306 49 0.02065635449253294 GWHPACEX058084 NA NA 1
Int8275_250 451 184 0.02101290463651047 GWHPACEK000522 NA NA 1
Int8275_250 324 64 0.02158088528522578 W05_GLYSO_15G040750_1_P NA NA 1
Int8275_250 433 178 0.022423504465918613 GWHPACEX004090 NA NA 1
Int8275_250 259 260 0.022631487513881412 NA 98 GWHPACED003919|GWHPACER003821 2
Int8275_250 467 474 0.022991648758481985 NA 100 GWHPACEC000977|GWHPACEB000925 22
Int8275_250 318 69 0.02345493409891358 GWHPACEL058953 NA NA 1
Int8275_250 264 462 0.025934531666507322 NA 20 GWHPACEE000549|GLYMA_ZH13_19G095900_1_P 29
Int8275_250 414 174 0.028780782981015024 GWHPACEK003904 NA NA 1
Int8275_250 301 306 0.029567570079352488 NA 100 GWHPACEW062020|GWHPACEX058084 2
Int8275_250 337 340 0.039643573381644856 NA 99 GWHPACER045231|GWHPACEC046578 19
Int8275_250 462 466 0.04006375572218561 NA 33 GLYMA_ZH13_19G095900_1_P|GLYMA_01G065800_1 29
Int8275_250 407 150 0.042312675789394065 GWHPACEL033332 NA NA 1
Int8275_250 454 188 0.0467524363555924 GWHPACEV000504 NA NA 1
Int8275_250 268 293 0.05305562569923132 NA 100 GWHPACEQ058041|GWHPACET062924 29
Int8275_250 306 48 0.05338534138838642 GWHPACEW062020 NA NA 1
Int8275_250 264 265 0.05343183461702515 NA 53 GWHPACDY061438|GWHPACDZ004107 28
Int8275_250 288 31 0.05499229640407331 GWHPACEQ032941 NA NA 1
Int8275_250 416 159 0.05637640066629479 GWHPACEF003993 NA NA 1
Int8275_250 266 267 0.05949228450650983 NA 90 GWHPACEK031643|GWHPACEN048709 29
Int8275_250 267 268 0.059600681239778755 NA 100 GWHPACEK031643|GWHPACEQ058041 29
Int8275_250 268 269 0.07292877813880708 NA 100 GWHPACEK031643|GWHPACEQ032941 25
Int8275_250 265 266 0.09384339623164516 NA 47 GWHPACDY061438|GWHPACEK031643 29
Int8275_250 330 331 0.10610310801524989 NA 100 GWHPACEN048709|W05_GLYSO_12G034156_1_P 28
Int8275_250 408 409 0.11300356784743774 NA 100 GWHPACDZ004107|GWHPACEL003966 28
Int8275_250 408 436 0.11470437170141046 NA 100 GWHPACEH000544|GWHPACET000540 27
Int8275_250 330 358 0.1455241180732488 NA 100 GWHPACDY064757|GLYMA_ZH13_15G177400_1_P 27
Int8275_250 466 467 0.1684384475909677 NA 100 GLYMA_01G065800_1|GWHPACEC000977 29
Int8275_250 329 384 0.17258305311984515 NA 100 GWHPACEC033017|GWHPACEL033332 25
Int8275_250 265 408 0.17307056398709703 NA 100 GWHPACDZ004107|GWHPACEH000544 28
Int8275_250 462 463 0.2089056065966718 NA 100 GWHPACEE000549|GWHPACDZ000532 4
Int8275_250 262 264 0.32122284078334445 NA 100 GWHPACDY061438|GWHPACEE000549 14
Int8275_250 466 213 0.3410310450237338 GLYMA_ZH13_19G095900_1_P NA NA 1
Int8275_250 266 11 1.756010437778403 GWHPACDY061438 NA NA 1
Int8559_390 624 224 0.010080212987974596 GWHPACEW077850 NA NA 1
Int8559_390 413 21 0.010239694792730904 GWHPACED080111 NA NA 1
Int8559_390 413 21 0.010239694792730904 GWHPACED080111 NA NA 1
Int8559_390 413 21 0.010239694792730904 GWHPACED080111 NA NA 1
Int8559_390 413 21 0.010239694792730904 GWHPACED080111 NA NA 1
Int8559_390 413 21 0.010239694792730904 GWHPACED080111 NA NA 1
Int8559_390 413 21 0.010239694792730904 GWHPACED080111 NA NA 1
Int8559_390 413 21 0.010239694792730904 GWHPACED080111 NA NA 1
Int8559_390 413 21 0.010239694792730904 GWHPACED080111 NA NA 1
Int8559_390 413 21 0.010239694792730904 GWHPACED080111 NA NA 1
Int8559_390 494 91 0.010376064577348434 GWHPACEV071333 NA NA 1
Int8559_390 533 534 0.010505377031592038 NA 89 GWHPACEB071148|GWHPACET079030 7
Int8559_390 429 27 0.010897913342654579 GWHPACEW077847 NA NA 1
Int8559_390 754 755 0.011259939628491733 NA 92 GWHPACEQ073036|GWHPACEB071189 19
Int8559_390 438 35 0.011466463161793651 GWHPACEU078598 NA NA 1
Int8559_390 477 478 0.011481257128068873 NA 8 GWHPACEX073118|GLYMA_19G135500_1 27
Int8559_390 609 612 0.011705917875347475 NA 68 GWHPACEX072505|GWHPACEL073558 5
Int8559_390 411 412 0.01233297073651125 NA 9 GWHPACED080111|GWHPACDY080210 19
Int8559_390 653 248 0.012393630092157513 GWHPACEW010430 NA NA 1
Int8559_390 745 753 0.012484243860525846 NA 100 GWHPACDZ038453|W05_GLYSO_10G025931_1_P 2
Int8559_390 755 756 0.012727449889084553 NA 60 GWHPACEB071189|GWHPACDY080276 18
Int8559_390 525 124 0.012816199261776316 GWHPACED080066 NA NA 1
Int8559_390 454 473 0.013137380525122862 NA 99 GWHPACEE077837|GWHPACEN077109 5
Int8559_390 542 543 0.013239642303933975 NA 43 GLYMA_ZH13_19G122500_1_P|GWHPACEW077893 3
Int8559_390 514 111 0.013291262813516641 GWHPACDY080183 NA NA 1
Int8559_390 454 455 0.01338402150341898 NA 44 GWHPACEM077915|GWHPACEW077891 19
Int8559_390 437 34 0.013443185148135342 GWHPACEP073606 NA NA 1
Int8559_390 405 11 0.013504703383874165 GWHPACDY080280 NA NA 1
Int8559_390 630 233 0.013575575477093364 GWHPACEQ009955 NA NA 1
Int8559_390 452 76 0.013748731171439566 GWHPACDZ076478 NA NA 1
Int8559_390 417 418 0.014124356157668624 NA 100 GWHPACDY080210|GWHPACEX073179 22
Int8559_390 725 743 0.014452419027893596 NA 87 GWHPACEV021011|GWHPACEP021336 3
Int8559_390 656 672 0.015113050194369872 NA 63 GLYMA_ZH13_19G125900_1_P|GWHPACEP073673 8
Int8559_390 608 609 0.015418842424538354 NA 47 GWHPACEF073458|GWHPACEX072505 8
Int8559_390 609 610 0.015879308040326542 NA 37 GWHPACEF073458|GWHPACED073864 3
Int8559_390 679 705 0.016295716931344007 NA 100 GWHPACEP006094|GWHPACEE006469 2
Int8559_390 418 754 0.016310730972018624 NA 100 GWHPACEX073179|GWHPACEB071189 20
Int8559_390 659 660 0.016561437898839716 NA 100 GWHPACER072187|GWHPACDZ076519 2
Int8559_390 464 57 0.01674913738569498 GLYMA_ZH13_19G122200_1_P NA NA 1
Int8559_390 568 572 0.016750114985131636 NA 82 W05_GLYSO_19G051424_1_P|GLYMA_ZH13_19G121000_1_P 3
Int8559_390 595 596 0.017015925089904037 NA 100 W05_GLYSO_19G051425_1_P|GWHPACEV071356 3
Int8559_390 760 761 0.017025525488606672 NA 79 GWHPACEB071189|GWHPACEN077142 2
Int8559_390 610 204 0.017174373822709397 GWHPACEF073458 NA NA 1
Int8559_390 580 598 0.0171797762881141 NA 98 GWHPACEG076596|GWHPACEH078185 24
Int8559_390 444 445 0.018055697135468927 NA 98 GWHPACDY080239|GWHPACEA078285 2
Int8559_390 540 541 0.01847589322406074 NA 100 W05_GLYSO_19G051436_1_P|GWHPACEW077893 10
Int8559_390 559 166 0.018530429933435802 GWHPACEB071162 NA NA 1
Int8559_390 559 166 0.018530429933435802 GWHPACEB071162 NA NA 1
Int8559_390 559 166 0.018530429933435802 GWHPACEB071162 NA NA 1
Int8559_390 559 166 0.018530429933435802 GWHPACEB071162 NA NA 1
Int8559_390 758 759 0.01881327184193663 NA 78 GWHPACEB071189|GLYMA_ZH13_19G125000_1_P 7
Int8559_390 744 350 0.019253393485831993 GWHPACEJ086552 NA NA 1
Int8559_390 477 531 0.019420038449571783 NA 10 GLYMA_19G135800_1|GWHPACEH078189 22
Int8559_390 568 569 0.01974661776277147 NA 100 GWHPACEI080804|GWHPACEH078189 4
Int8559_390 556 557 0.019911529595363346 NA 100 GWHPACEE077839|GWHPACEK070158 3
Int8559_390 616 213 0.01995727490416012 GWHPACEK069284 NA NA 1
Int8559_390 406 12 0.020357388309352076 GLYMA_19G139600_1 NA NA 1
Int8559_390 437 438 0.020865644502443846 NA 91 GWHPACEU078598|GWHPACEX073128 2
Int8559_390 634 258 0.020990002086485295 GWHPACDY010624 NA NA 1
Int8559_390 481 77 0.02169197340424436 GWHPACEX073118 NA NA 1
Int8559_390 581 582 0.0219247882963505 NA 100 GWHPACEG077283|GWHPACDY080207 12
Int8559_390 417 388 0.02238203973653224 GWHPACEW077933 NA NA 1
Int8559_390 560 158 0.022432231258986187 W05_GLYSO_19G051437_1_P NA NA 1
Int8559_390 478 517 0.022680376994785888 NA 24 GLYMA_19G135500_1|GWHPACEN077088 11
Int8559_390 580 581 0.02286920876802074 NA 100 GWHPACEG077283|GWHPACED074556 13
Int8559_390 467 65 0.02329721099302619 GWHPACEF080137 NA NA 1
Int8559_390 419 420 0.023959195283661344 NA 86 GWHPACDY080210|GWHPACEM022641 26
Int8559_390 582 583 0.02404948736763772 NA 99 GWHPACEG077283|GWHPACEI080801 10
Int8559_390 759 760 0.02430000874119952 NA 74 GWHPACEB071189|GLYMA_ZH13_19G125200_1_P 7
Int8559_390 439 580 0.024637017032263453 NA 67 GWHPACEG077283|GWHPACEG076596 27
Int8559_390 540 550 0.02510262403940122 NA 100 GWHPACEA078262|GLYMA_19G137200_1 18
Int8559_390 598 620 0.02557224381061505 NA 100 GWHPACEH078185|GWHPACDZ076444 9
Int8559_390 606 607 0.02564854775434744 NA 74 GWHPACEF073458|GWHPACEH077452 14
Int8559_390 550 555 0.026383003387729476 NA 100 GLYMA_19G137200_1|W05_GLYSO_19G051437_1_P 13
Int8559_390 443 41 0.02638840968828218 GLYMA_ZH13_19G122300_1_P NA NA 1
Int8559_390 582 594 0.026811549813800458 NA 100 GWHPACDY080207|GWHPACEV071351 2
Int8559_390 479 480 0.026930888095640402 NA 71 GWHPACEX073118|W05_GLYSO_19G051408_1_P 23
Int8559_390 425 426 0.027447016016096552 NA 35 GWHPACEW077847|GWHPACEX073155 29
Int8559_390 635 636 0.027731036591277704 NA 97 GWHPACEH010516|GWHPACEF009750 8
Int8559_390 493 90 0.027833704825347565 GWHPACEV071335 NA NA 1
Int8559_390 461 462 0.028249363455147784 NA 56 GWHPACEW077891|GWHPACER072152 5
Int8559_390 480 491 0.02844156360866597 NA 54 W05_GLYSO_19G051408_1_P|GWHPACDZ076432 12
Int8559_390 708 311 0.0291725115715588 GWHPACEA078326 NA NA 1
Int8559_390 491 492 0.029281564071367856 NA 75 GWHPACDZ076432|GWHPACEV071333 11
Int8559_390 764 766 0.030087387818417174 NA 100 GWHPACEH078256|GWHPACEM077953 2
Int8559_390 607 608 0.030293566173646633 NA 94 GWHPACEF073458|GLYMA_19G085600_1 10
Int8559_390 541 139 0.030366390730118292 W05_GLYSO_19G051436_1_P NA NA 1
Int8559_390 541 139 0.030366390730118292 W05_GLYSO_19G051436_1_P NA NA 1
Int8559_390 541 139 0.030366390730118292 W05_GLYSO_19G051436_1_P NA NA 1
Int8559_390 541 139 0.030366390730118292 W05_GLYSO_19G051436_1_P NA NA 1
Int8559_390 541 542 0.03117497076751565 NA 46 GWHPACEW077893|GWHPACEA078286 9
Int8559_390 497 499 0.03282923923727993 NA 98 GWHPACES078152|GWHPACEN077068 4
Int8559_390 444 446 0.03349458422778456 NA 84 GWHPACEH078222|GWHPACEJ080167 7
Int8559_390 524 123 0.035957939218447636 GWHPACEJ080144 NA NA 1
Int8559_390 491 88 0.036281164044066054 W05_GLYSO_19G051408_1_P NA NA 1
Int8559_390 449 450 0.03630654105062414 NA 100 GWHPACEE077838|GWHPACEN077110 3
Int8559_390 762 365 0.03735502782113413 GLYMA_ZH13_19G125200_1_P NA NA 1
Int8559_390 492 494 0.037639357279976235 NA 98 GWHPACEV071333|GLYMA_ZH13_19G119300_1_P 10
Int8559_390 607 617 0.03827315671983911 NA 100 GWHPACEO078215|GWHPACEH077452 4
Int8559_390 442 40 0.038688712228158326 GWHPACEX073155 NA NA 1
Int8559_390 550 551 0.03949007324811874 NA 100 GWHPACEA078262|GWHPACEW077857 5
Int8559_390 515 114 0.03999754140326288 GWHPACEB071142 NA NA 1
Int8559_390 440 441 0.04000668853731345 NA 87 GWHPACEX073155|GWHPACEM077915 27
Int8559_390 480 481 0.04058555052456902 NA 100 GWHPACEX073118|GWHPACEF074167 11
Int8559_390 441 452 0.041268773011319 NA 99 GWHPACDZ076478|GWHPACEM077915 26
Int8559_390 584 181 0.04254678344982372 GWHPACEG077283 NA NA 1
Int8559_390 497 498 0.04319745470133498 NA 100 GWHPACEE077792|GWHPACEK070124 2
Int8559_390 442 443 0.04561795999592158 NA 87 GLYMA_ZH13_19G122300_1_P|GWHPACDY080239 10
Int8559_390 492 493 0.04572423898898036 NA 65 GWHPACDZ076432|GWHPACEV071335 2
Int8559_390 740 343 0.04574693639828713 GWHPACEA023105 NA NA 1
Int8559_390 496 92 0.04986210168777826 GLYMA_ZH13_19G119300_1_P NA NA 1
Int8559_390 532 540 0.05086445458303183 NA 100 W05_GLYSO_19G051436_1_P|GWHPACEA078262 18
Int8559_390 743 744 0.05291390085495851 NA 99 GWHPACEP021336|GWHPACEJ086552 2
Int8559_390 426 439 0.053292049119834976 NA 45 GWHPACEX073155|GWHPACEG077283 29
Int8559_390 578 579 0.0557299577062575 NA 100 GWHPACEK008361|GWHPACEC008821 2
Int8559_390 514 515 0.05587365314173548 NA 100 GWHPACEB071142|GLYMA_19G134300_1 3
Int8559_390 479 503 0.0564849059815037 NA 85 GWHPACDZ076431|GWHPACEV071334 13
Int8559_390 524 122 0.05696998091160192 GWHPACEE077813 NA NA 1
Int8559_390 496 497 0.0577640806209576 NA 64 GWHPACEE077792|GWHPACES078152 6
Int8559_390 531 567 0.05779568032824451 NA 42 GWHPACEH078189|GWHPACEB008472 13
Int8559_390 561 562 0.058676312791228556 NA 96 GWHPACEM077918|GWHPACEJ080169 5
Int8559_390 493 89 0.05884062432532414 GWHPACDZ076432 NA NA 1
Int8559_390 628 629 0.059087420401733204 NA 45 W05_GLYSO_03G007097_1_P|GWHPACEM010524 5
Int8559_390 534 535 0.05939407417825302 NA 100 GWHPACEK070136|GWHPACET079030 6
Int8559_390 420 421 0.05940223173409327 NA 85 GWHPACDY080210|GWHPACEA078326 29
Int8559_390 762 763 0.06006061492631043 NA 100 GWHPACEE077877|GWHPACEN077145 5
Int8559_390 534 138 0.061504899611809195 GWHPACEB071148 NA NA 1
Int8559_390 478 479 0.06229114348981387 NA 88 GWHPACEX073118|GWHPACEV071334 26
Int8559_390 428 429 0.06635311089495201 NA 84 GWHPACEW077847|GWHPACEG077280 6
Int8559_390 505 514 0.06699676819223388 NA 98 GWHPACDY080183|GLYMA_19G134300_1 4
Int8559_390 436 437 0.06720918718428025 NA 86 GWHPACEP073606|GWHPACEU078598 3
Int8559_390 441 442 0.06790889054091165 NA 100 GWHPACEX073155|GLYMA_ZH13_19G122300_1_P 11
Int8559_390 531 532 0.0705412532120191 NA 58 GLYMA_19G135800_1|W05_GLYSO_19G051436_1_P 20
Int8559_390 559 560 0.07239504202608524 NA 100 W05_GLYSO_19G051437_1_P|GWHPACEJ080169 8
Int8559_390 629 633 0.0747806430950075 NA 100 GWHPACEM010524|GWHPACEK009692 2
Int8559_390 635 643 0.07511731945030345 NA 100 GWHPACER009565|GWHPACEN010162 14
Int8559_390 453 75 0.07704300986018338 GWHPACEV071379 NA NA 1
Int8559_390 566 165 0.07710132108211727 GWHPACEF074203 NA NA 1
Int8559_390 566 165 0.07710132108211727 GWHPACEF074203 NA NA 1
Int8559_390 566 165 0.07710132108211727 GWHPACEF074203 NA NA 1
Int8559_390 566 165 0.07710132108211727 GWHPACEF074203 NA NA 1
Int8559_390 503 504 0.07913359047296732 NA 98 GWHPACEV071334|GWHPACEO078927 12
Int8559_390 743 351 0.08173672673865766 GWHPACEV021011 NA NA 1
Int8559_390 629 630 0.08458435154738704 NA 100 GWHPACEQ009955|W05_GLYSO_03G007097_1_P 4
Int8559_390 445 42 0.09133664064438322 GWHPACDY080239 NA NA 1
Int8559_390 519 520 0.09450651799906158 NA 100 GWHPACEJ080143|GWHPACEE077812 2
Int8559_390 439 440 0.09787310039626504 NA 25 GWHPACEX073155|GWHPACEX073118 29
Int8559_390 595 195 0.09871495982340832 GWHPACED074556 NA NA 1
Int8559_390 600 601 0.10108993037343347 NA 100 GWHPACEG076596|GWHPACEB070508 2
Int8559_390 418 419 0.10444507147449678 NA 100 GWHPACDY080210|GWHPACDY040438 26
Int8559_390 567 568 0.10655151678496677 NA 100 GWHPACEH078189|W05_GLYSO_19G051424_1_P 7
Int8559_390 423 424 0.10999637857720641 NA 91 GWHPACDY080210|W05_GLYSO_03G007097_1_P 29
Int8559_390 517 518 0.11850594267458878 NA 100 GLYMA_19G135500_1|GWHPACEN077087 4
Int8559_390 422 423 0.11931505518735225 NA 65 GWHPACDY080210|GWHPACER072187 29
Int8559_390 581 595 0.12498474906988576 NA 100 GWHPACED074556|W05_GLYSO_19G051425_1_P 4
Int8559_390 502 99 0.13614242078504846 GWHPACEP073598 NA NA 1
Int8559_390 495 496 0.14119617844559124 NA 77 GLYMA_ZH13_19G119300_1_P|GWHPACEE077792 7
Int8559_390 517 521 0.14993868397144886 NA 100 GWHPACEN077088|GWHPACEE077813 11
Int8559_390 532 533 0.15231400058465866 NA 100 GLYMA_19G135800_1|GWHPACET079030 8
Int8559_390 425 26 0.15873687683153745 GWHPACDY080210 NA NA 1
Int8559_390 448 449 0.169113699038647 NA 100 GWHPACEO078986|GWHPACEN077110 4
Int8559_390 567 574 0.16964900536435518 NA 100 GWHPACEB008472|GLYMA_ZH13_03G043900_1_P 7
Int8559_390 426 427 0.19215807680069277 NA 100 W05_GLYSO_19G051418_1_P|GWHPACEW077847 13
Int8559_390 598 599 0.19385573883428878 NA 100 GWHPACEG076596|GWHPACEA077577 22
Int8559_390 427 39 0.21576452384425632 W05_GLYSO_19G051418_1_P NA NA 1
Int8559_390 419 745 0.25438081165622023 NA 100 GWHPACDY040438|GWHPACDZ038453 10
Int8559_390 634 635 0.25522372051063674 NA 95 GWHPACEH010516|GWHPACEN010162 22
Int8559_390 424 628 0.3078990947185656 NA 100 W05_GLYSO_03G007097_1_P|GWHPACEH010516 28
Int8559_390 420 725 0.3168095662209274 NA 100 GWHPACEM022641|GWHPACEP021336 20
Int8559_390 628 634 0.39301867750628783 NA 100 GWHPACDY010624|GWHPACEH010516 23
Int8559_390 421 422 0.4988072654168428 NA 100 GWHPACDY080210|GWHPACDZ006370 29
Int8559_390 421 706 0.5090292707629005 NA 100 GWHPACEA078326|GWHPACEJ080214 20
Int8559_390 424 425 0.5341168582959859 NA 100 GWHPACDY080210|GWHPACEW077847 29
Int8559_390 423 656 0.8477537234727899 NA 100 GWHPACER072187|GWHPACEP073673 24
Int8559_390 422 679 1.1839902640898283 NA 100 GWHPACDZ006370|GWHPACEP006094 28
Int8998_23 37 38 0.014734419036007208 NA 76 GWHPACEA000197|GWHPACEA038799 0
Int8998_23 38 13 1.4994140506087779 GWHPACEA000197 NA NA 1
Int9024_309 361 362 0.010257964555641328 NA 94 GWHPACEI058913|GWHPACET057519 20
Int9024_309 446 128 0.010464110251691059 GWHPACEI062077 NA NA 1
Int9024_309 337 340 0.010571001709693436 NA 100 GWHPACER022885|GWHPACEX023297 4
Int9024_309 522 523 0.01075143321318314 NA 83 GWHPACEK053614|GWHPACES060025 4
Int9024_309 551 244 0.011559696049069432 GWHPACES060026 NA NA 1
Int9024_309 369 371 0.011727729126500518 NA 69 GWHPACEX053008|GWHPACEW056514 11
Int9024_309 410 428 0.012119772386581823 NA 99 GWHPACEL056800|GWHPACEM059936 5
Int9024_309 505 185 0.012202476090091887 GWHPACEX055972 NA NA 1
Int9024_309 598 287 0.012758131304481026 GWHPACEB054737 NA NA 1
Int9024_309 535 536 0.012937626502101219 NA 12 GWHPACEX055975|GWHPACDY061608 29
Int9024_309 515 516 0.01294442685667085 NA 82 GWHPACDZ058850|GWHPACDY061598 2
Int9024_309 585 586 0.013056662742371244 NA 88 GWHPACET060664|GWHPACEJ061810 14
Int9024_309 542 543 0.01324786756299812 NA 94 GWHPACEW059686|GWHPACED057275 4
Int9024_309 493 494 0.013291971867109679 NA 84 GWHPACES060021|GWHPACEO060561 26
Int9024_309 595 596 0.013531053797991048 NA 100 GWHPACEU060245|GWHPACEQ055873 2
Int9024_309 556 239 0.013660489096078662 W05_GLYSO_14G039351_1_P NA NA 1
Int9024_309 404 405 0.013743883556205715 NA 92 GWHPACEA060257|GWHPACEU060270 6
Int9024_309 405 97 0.014095858459290522 GWHPACEA060257 NA NA 1
Int9024_309 457 144 0.014097680147222402 GWHPACDZ058851 NA NA 1
Int9024_309 361 66 0.014102192125453307 GWHPACED054269 NA NA 1
Int9024_309 411 412 0.014228515321995695 NA 100 GWHPACEJ086634|GWHPACEG059510 17
Int9024_309 489 535 0.014328966215396892 NA 18 GWHPACEX055975|GWHPACEI062079 29
Int9024_309 536 537 0.014345142048325365 NA 21 GWHPACEX055975|GWHPACEC056320 23
Int9024_309 520 521 0.014401802435271399 NA 88 GWHPACEP056337|GWHPACES060025 7
Int9024_309 362 363 0.014518426459915404 NA 40 GWHPACEQ052910|GWHPACEI058913 6
Int9024_309 563 564 0.014916241257789205 NA 58 GWHPACEP056342|GWHPACEF056774 19
Int9024_309 489 490 0.01600876260835542 NA 11 GWHPACES060021|GWHPACEB054743 28
Int9024_309 560 561 0.01674724619648395 NA 23 GWHPACDY061608|GWHPACEL056788 3
Int9024_309 443 444 0.016820487145049762 NA 67 GWHPACEQ055872|GWHPACDY061599 4
Int9024_309 536 560 0.016925418152377907 NA 19 GWHPACDY061608|GWHPACEP056342 25
Int9024_309 519 214 0.017193861973856448 GWHPACEO060564 NA NA 1
Int9024_309 363 51 0.017561308396102475 GWHPACEQ052910 NA NA 1
Int9024_309 516 200 0.018128344574186352 GWHPACDY061598 NA NA 1
Int9024_309 519 520 0.019058409168516473 NA 99 GLYMA_ZH13_14G188000_1_P|GWHPACEP056337 8
Int9024_309 350 41 0.019414156531051645 GWHPACED047203 NA NA 1
Int9024_309 539 548 0.020001536627570326 NA 57 GWHPACDZ058853|GWHPACEC056316 4
Int9024_309 356 357 0.020257366105890334 NA 97 GWHPACES056886|GWHPACEI058913 25
Int9024_309 323 336 0.020358327837992053 NA 82 GWHPACEK022413|GWHPACED023660 8
Int9024_309 564 565 0.020383151794108365 NA 99 GWHPACDZ058858|GWHPACEP056342 5
Int9024_309 446 127 0.02091892279761189 GWHPACDY061599 NA NA 1
Int9024_309 432 458 0.021550608320576 NA 69 GLYMA_14G186600_1|GWHPACEB054740 29
Int9024_309 404 410 0.021848445202228162 NA 43 GWHPACDZ058872|GWHPACEL056800 22
Int9024_309 336 22 0.02189858708662165 GWHPACEK022413 NA NA 1
Int9024_309 458 487 0.02221710551462491 NA 58 GWHPACEB054740|GWHPACES060021 29
Int9024_309 591 592 0.023398961948956333 NA 35 GWHPACEJ061810|GWHPACDZ058852 8
Int9024_309 484 162 0.023888184578468474 GLYMA_ZH13_14G170800_1_P NA NA 1
Int9024_309 535 585 0.0264051408005455 NA 100 GWHPACEI062079|GWHPACET060664 15
Int9024_309 593 594 0.026448805071858605 NA 95 GWHPACEL056783|GWHPACEU060245 4
Int9024_309 485 164 0.02790409498201761 GWHPACER054845 NA NA 1
Int9024_309 401 79 0.028590516842154544 GWHPACED043486 NA NA 1
Int9024_309 336 337 0.028591821386304544 NA 98 GWHPACED023660|GWHPACER022885 7
Int9024_309 582 273 0.0286828188511144 GWHPACDZ058857 NA NA 1
Int9024_309 582 273 0.0286828188511144 GWHPACDZ058857 NA NA 1
Int9024_309 582 273 0.0286828188511144 GWHPACDZ058857 NA NA 1
Int9024_309 582 273 0.0286828188511144 GWHPACDZ058857 NA NA 1
Int9024_309 410 411 0.028862867922387028 NA 92 GWHPACDZ058872|GWHPACEG059510 18
Int9024_309 456 457 0.029140567229407915 NA 100 GWHPACEH059946|GWHPACDZ058851 2
Int9024_309 530 217 0.029790378755158026 GWHPACDY061607 NA NA 1
Int9024_309 537 558 0.029973839873608615 NA 77 GWHPACEC056320|GWHPACEL056789 3
Int9024_309 563 582 0.030270217615467686 NA 98 GWHPACDZ058857|GWHPACEQ055878 4
